Starting Impala Shell without Kerberos authentication
Connected to tracing024:21000
Server version: impalad version 2.0.0-cdh5 RELEASE (build ecf30af0b4d6e56ea80297df2189367ada6b7da7)
Query: use `tpcds_text_50`
Query: select c_last_name,
  c_first_name,
  ca_city,
  bought_city,
  ss_ticket_number,
  extended_price,
  extended_tax,
  list_price
from
  (select
    ss_ticket_number,
    ss_customer_sk,
    ca_city bought_city,
    sum(ss_ext_sales_price) extended_price,
    sum(ss_ext_list_price) list_price,
    sum(ss_ext_tax) extended_tax
  from
    store_sales_text,
    date_dim_text,
    store_text,
    household_demographics_text,
    customer_address_text
  where
    store_sales_text.ss_sold_date_sk = date_dim_text.d_date_sk
    and store_sales_text.ss_store_sk = store_text.s_store_sk
    and store_sales_text.ss_hdemo_sk = household_demographics_text.hd_demo_sk
    and store_sales_text.ss_addr_sk = customer_address_text.ca_address_sk
    -- and date_dim_text.d_dom between 1 and 2
    and (household_demographics_text.hd_dep_count = 5
      or household_demographics_text.hd_vehicle_count = 3)
    -- and date_dim_text.d_year in (1999, 1999 + 1, 1999 + 2)
    and store_text.s_city in ('Midway', 'Fairview')
    -- partition key filter
    -- and ss_sold_date_sk in (2451180, 2451181, 2451211, 2451212, 2451239, 2451240, 2451270, 2451271, 2451300, 2451301, 2451331, 
    --                         2451332, 2451361, 2451362, 2451392, 2451393, 2451423, 2451424, 2451453, 2451454, 2451484, 2451485, 
    --                         2451514, 2451515, 2451545, 2451546, 2451576, 2451577, 2451605, 2451606, 2451636, 2451637, 2451666, 
    --                         2451667, 2451697, 2451698, 2451727, 2451728, 2451758, 2451759, 2451789, 2451790, 2451819, 2451820, 
    --                         2451850, 2451851, 2451880, 2451881, 2451911, 2451912, 2451942, 2451943, 2451970, 2451971, 2452001, 
    --                         2452002, 2452031, 2452032, 2452062, 2452063, 2452092, 2452093, 2452123, 2452124, 2452154, 2452155, 
    --                         2452184, 2452185, 2452215, 2452216, 2452245, 2452246) 
    and ss_sold_date_sk between 2451180 and 2451269 -- partition key filter (3 months)
    and d_date between '1999-01-01' and '1999-03-31'
  group by
    ss_ticket_number,
    ss_customer_sk,
    ss_addr_sk,
    ca_city
  ) dn,
  customer_text,
  customer_address_text current_addr
where
  ss_customer_sk = c_customer_sk
  and customer_text.c_current_addr_sk = current_addr.ca_address_sk
  and current_addr.ca_city <> bought_city
order by
  c_last_name,
  ss_ticket_number
limit 100
[?1034h+-------------+--------------+-----------------+-----------------+------------------+-------------------+-------------------+-------------------+
| c_last_name | c_first_name | ca_city         | bought_city     | ss_ticket_number | extended_price    | extended_tax      | list_price        |
      split sizes:  min: 141.07 KB, max: 141.07 KB, avg: 141.07 KB, stddev: 0
      completion times: min:423.451ms  max:423.451ms  mean: 423.451ms  stddev:0ns
      execution rates: min:333.14 KB/sec  max:333.14 KB/sec  mean:333.14 KB/sec  stddev:0.00 /sec
      num instances: 1
       - AverageThreadTokens: 1.00 
       - PeakMemoryUsage: 348.00 KB (356352)
       - PerHostPeakMemUsage: 77.01 MB (80748696)
       - PrepareTime: 181.728ms
       - RowsProduced: 1.80K (1800)
       - TotalCpuTime: 394.389ms
       - TotalNetworkReceiveTime: 0ns
       - TotalNetworkSendTime: 224.343us
       - TotalStorageWaitTime: 5.823ms
      CodeGen:(Total: 381.607ms, non-child: 381.607ms, % non-child: 100.00%)
         - CodegenTime: 2.241ms
         - CompileTime: 202.46ms
         - LoadTime: 178.377ms
         - ModuleFileSize: 1.94 MB (2032752)
      DataStreamSender (dst_id=17):(Total: 437.541us, non-child: 437.541us, % non-child: 100.00%)
         - BytesSent: 66.77 KB (68368)
         - NetworkThroughput(*): 28.15 MB/sec
         - OverallThroughput: 149.02 MB/sec
         - PeakMemoryUsage: 32.00 KB (32768)
         - SerializeBatchTime: 114.991us
         - ThriftTransmitTime(*): 2.316ms
         - UncompressedRowBatchSize: 140.67 KB (144048)
      HDFS_SCAN_NODE (id=3):(Total: 188.894ms, non-child: 188.894ms, % non-child: 100.00%)
         - AverageHdfsReadThreadConcurrency: 0.00 
         - AverageScannerThreadConcurrency: 0.00 
         - BytesRead: 141.07 KB (144453)
         - BytesReadDataNodeCache: 0
         - BytesReadLocal: 141.07 KB (144453)
         - BytesReadShortCircuit: 141.07 KB (144453)
         - DecompressionTime: 0ns
         - MaxCompressedTextFileLength: 0
         - NumDisksAccessed: 1
         - NumScannerThreadsStarted: 1
         - PeakMemoryUsage: 308.00 KB (315392)
         - PerReadThreadRawHdfsThroughput: 3.30 GB/sec
         - RowsRead: 7.20K (7200)
         - RowsReturned: 1.80K (1800)
         - RowsReturnedRate: 9.53 K/sec
         - ScanRangesComplete: 1
         - ScannerThreadsInvoluntaryContextSwitches: 0
         - ScannerThreadsTotalWallClockTime: 6.959ms
           - DelimiterParseTime: 393.311us
           - MaterializeTupleTime(*): 236.913us
           - ScannerThreadsSysTime: 0ns
           - ScannerThreadsUserTime: 0ns
         - ScannerThreadsVoluntaryContextSwitches: 5
         - TotalRawHdfsReadTime(*): 40.729us
         - TotalReadThroughput: 0.00 /sec
    Averaged Fragment F02:(Total: 558.302ms, non-child: 0ns, % non-child: 0.00%)
      split sizes:  min: 37.57 KB, max: 37.57 KB, avg: 37.57 KB, stddev: 0
      completion times: min:565.410ms  max:565.410ms  mean: 565.410ms  stddev:0ns
      execution rates: min:66.44 KB/sec  max:66.44 KB/sec  mean:66.44 KB/sec  stddev:0.00 /sec
      num instances: 1
       - AverageThreadTokens: 1.50 
       - PeakMemoryUsage: 130.31 KB (133440)
       - PerHostPeakMemUsage: 641.65 MB (672821536)
       - PrepareTime: 202.949ms
       - RowsProduced: 47
       - TotalCpuTime: 769.637ms
       - TotalNetworkReceiveTime: 0ns
       - TotalNetworkSendTime: 115.518us
       - TotalStorageWaitTime: 353.413ms
      CodeGen:(Total: 410.990ms, non-child: 410.990ms, % non-child: 100.00%)
         - CodegenTime: 1.255ms
         - CompileTime: 209.741ms
         - LoadTime: 199.502ms
         - ModuleFileSize: 1.94 MB (2032752)
      DataStreamSender (dst_id=16):(Total: 87.810us, non-child: 87.810us, % non-child: 100.00%)
         - BytesSent: 2.80 KB (2872)
         - NetworkThroughput(*): 3.12 MB/sec
         - OverallThroughput: 31.19 MB/sec
         - PeakMemoryUsage: 21.31 KB (21824)
         - SerializeBatchTime: 20.685us
         - ThriftTransmitTime(*): 877.631us
         - UncompressedRowBatchSize: 6.48 KB (6632)
      HDFS_SCAN_NODE (id=2):(Total: 758.608ms, non-child: 758.608ms, % non-child: 100.00%)
         - AverageHdfsReadThreadConcurrency: 0.00 
         - AverageScannerThreadConcurrency: 1.00 
         - BytesRead: 37.57 KB (38467)
         - BytesReadDataNodeCache: 0
         - BytesReadLocal: 37.57 KB (38467)
         - BytesReadShortCircuit: 37.57 KB (38467)
         - DecompressionTime: 0ns
         - MaxCompressedTextFileLength: 0
         - NumDisksAccessed: 1
         - NumScannerThreadsStarted: 1
         - PeakMemoryUsage: 101.00 KB (103424)
         - PerReadThreadRawHdfsThroughput: 1.72 GB/sec
         - RowsRead: 144
         - RowsReturned: 47
         - RowsReturnedRate: 61.00 /sec
         - ScanRangesComplete: 1
         - ScannerThreadsInvoluntaryContextSwitches: 0
         - ScannerThreadsTotalWallClockTime: 353.880ms
           - DelimiterParseTime: 70.413us
           - MaterializeTupleTime(*): 11.644us
           - ScannerThreadsSysTime: 0ns
           - ScannerThreadsUserTime: 0ns
         - ScannerThreadsVoluntaryContextSwitches: 3
         - TotalRawHdfsReadTime(*): 20.869us
         - TotalReadThroughput: 0.00 /sec
    Averaged Fragment F01:(Total: 659.544ms, non-child: 0ns, % non-child: 0.00%)
      split sizes:  min: 9.77 MB, max: 9.77 MB, avg: 9.77 MB, stddev: 0
      completion times: min:660.911ms  max:660.911ms  mean: 660.911ms  stddev:0ns
      execution rates: min:14.78 MB/sec  max:14.78 MB/sec  mean:14.78 MB/sec  stddev:0.00 /sec
      num instances: 1
       - AverageThreadTokens: 1.50 
       - PeakMemoryUsage: 10.10 MB (10585408)
       - PerHostPeakMemUsage: 673.41 MB (706119760)
       - PrepareTime: 213.777ms
       - RowsProduced: 90
       - TotalCpuTime: 897.530ms
       - TotalNetworkReceiveTime: 0ns
       - TotalNetworkSendTime: 107.989us
       - TotalStorageWaitTime: 422.132ms
      CodeGen:(Total: 424.232ms, non-child: 424.232ms, % non-child: 100.00%)
         - CodegenTime: 4.445ms
         - CompileTime: 214.782ms
         - LoadTime: 208.165ms
         - ModuleFileSize: 1.94 MB (2032752)
      DataStreamSender (dst_id=15):(Total: 110.680us, non-child: 110.680us, % non-child: 100.00%)
         - BytesSent: 6.23 KB (6384)
         - NetworkThroughput(*): 5.85 MB/sec
         - OverallThroughput: 55.01 MB/sec
         - PeakMemoryUsage: 21.31 KB (21824)
         - SerializeBatchTime: 35.106us
         - ThriftTransmitTime(*): 1.40ms
         - UncompressedRowBatchSize: 13.39 KB (13712)
      HDFS_SCAN_NODE (id=1):(Total: 658.215ms, non-child: 658.215ms, % non-child: 100.00%)
         - AverageHdfsReadThreadConcurrency: 0.00 
         - AverageScannerThreadConcurrency: 1.00 
         - BytesRead: 9.77 MB (10244389)
         - BytesReadDataNodeCache: 0
         - BytesReadLocal: 9.77 MB (10244389)
         - BytesReadShortCircuit: 9.77 MB (10244389)
         - DecompressionTime: 0ns
         - MaxCompressedTextFileLength: 0
         - NumDisksAccessed: 1
         - NumScannerThreadsStarted: 1
         - PeakMemoryUsage: 10.07 MB (10555392)
         - PerReadThreadRawHdfsThroughput: 108.58 MB/sec
         - RowsRead: 73.05K (73049)
         - RowsReturned: 90
         - RowsReturnedRate: 136.00 /sec
         - ScanRangesComplete: 1
         - ScannerThreadsInvoluntaryContextSwitches: 1
         - ScannerThreadsTotalWallClockTime: 444.290ms
           - DelimiterParseTime: 19.971ms
           - MaterializeTupleTime(*): 1.715ms
           - ScannerThreadsSysTime: 0ns
           - ScannerThreadsUserTime: 20.996ms
         - ScannerThreadsVoluntaryContextSwitches: 3
         - TotalRawHdfsReadTime(*): 89.973ms
         - TotalReadThroughput: 0.00 /sec
    Fragment F05:
      Instance fa41085dab2466d2:436e4cfa82d6a29b (host=tracing026:22000):(Total: 3s528ms, non-child: 0ns, % non-child: 0.00%)
        MemoryUsage(500.0ms): 6.29 MB, 6.29 MB, 46.43 MB, 582.37 MB, 358.29 MB, 358.29 MB, 358.32 MB, 358.32 MB
        ThreadUsage(500.0ms): 1, 3, 3, 2, 1, 1, 1, 1
         - AverageThreadTokens: 1.62 
         - PeakMemoryUsage: 616.30 MB (646242304)
         - PerHostPeakMemUsage: 792.87 MB (831383952)
         - PrepareTime: 196.986ms
         - RowsProduced: 100
         - TotalCpuTime: 2s752ms
         - TotalNetworkReceiveTime: 5s752ms
         - TotalNetworkSendTime: 249.80us
         - TotalStorageWaitTime: 0ns
        BlockMgr:
           - BlockWritesOutstanding: 0
           - BlocksCreated: 872
           - BlocksRecycled: 146
           - BufferedPins: 0
           - BytesWritten: 0
           - MaxBlockSize: 8.00 MB (8388608)
           - MemoryLimit: 6871947776.00 GB (7378697739434983424)
           - PeakMemoryUsage: 544.53 MB (570984848)
           - TotalBufferWaitTime: 0ns
           - TotalEncryptionTime: 0ns
           - TotalIntegrityCheckTime: 0ns
           - TotalReadBlockTime: 0ns
        CodeGen:(Total: 611.154ms, non-child: 611.154ms, % non-child: 100.00%)
           - CodegenTime: 3.661ms
           - CompileTime: 425.423ms
           - LoadTime: 184.474ms
           - ModuleFileSize: 1.94 MB (2032752)
        DataStreamSender (dst_id=23):(Total: 104.190us, non-child: 104.190us, % non-child: 100.00%)
           - BytesSent: 7.94 KB (8129)
           - NetworkThroughput(*): 36.59 MB/sec
           - OverallThroughput: 74.41 MB/sec
           - PeakMemoryUsage: 4.00 KB (4096)
           - SerializeBatchTime: 80.439us
           - ThriftTransmitTime(*): 211.880us
           - UncompressedRowBatchSize: 12.69 KB (12998)
        SORT_NODE (id=14):(Total: 3s525ms, non-child: 0ns, % non-child: 0.00%)
           - PeakMemoryUsage: 132.00 KB (135168)
           - RowsReturned: 100
           - RowsReturnedRate: 28.00 /sec
        HASH_JOIN_NODE (id=13):(Total: 3s528ms, non-child: 268.574ms, % non-child: 7.61%)
          ExecOption: Build Side Codegen Enabled, Probe Side Codegen Enabled, Join Build-Side Prepared Asynchronously
           - BuildPartitionTime: 37.583ms
           - BuildRows: 383.00K (383000)
           - BuildRowsPartitioned: 383.00K (383000)
           - BuildTime: 21.786ms
           - GetNewBlockTime: 233.719us
           - HashBuckets: 1.05M (1048576)
           - LargestPartitionPercent: 3
           - MaxPartitionLevel: 0
           - NumRepartitions: 0
           - PartitionsCreated: 32
           - PeakMemoryUsage: 46.03 MB (48267264)
           - PinTime: 0ns
           - ProbeRows: 6.57K (6571)
           - ProbeRowsPartitioned: 0
           - ProbeTime: 3.168ms
           - RowsReturned: 6.11K (6108)
           - RowsReturnedRate: 1.73 K/sec
           - SpilledPartitions: 0
           - UnpinTime: 2.607us
          EXCHANGE_NODE (id=22):(Total: 1s043ms, non-child: 9.330ms, % non-child: 0.89%)
            BytesReceived(500.0ms): 0, 0, 3.15 MB, 7.92 MB, 7.92 MB, 7.92 MB, 7.92 MB, 7.92 MB
             - BytesReceived: 7.92 MB (8306205)
             - ConvertRowBatchTime: 7.407ms
             - DeserializeRowBatchTimer: 20.739ms
             - FirstBatchArrivalWaitTime: 534.632ms
             - PeakMemoryUsage: 0
             - RowsReturned: 383.00K (383000)
             - RowsReturnedRate: 366.95 K/sec
             - SendersBlockedTimer: 0ns
             - SendersBlockedTotalTimer(*): 0ns
        HASH_JOIN_NODE (id=12):(Total: 3s331ms, non-child: 226.143ms, % non-child: 6.79%)
          ExecOption: Build Side Codegen Enabled, Probe Side Codegen Enabled, Join Build-Side Prepared Asynchronously
           - BuildPartitionTime: 126.394ms
           - BuildRows: 766.00K (766000)
           - BuildRowsPartitioned: 766.00K (766000)
           - BuildTime: 54.597ms
           - GetNewBlockTime: 372.446us
           - HashBuckets: 2.10M (2097152)
           - LargestPartitionPercent: 3
           - MaxPartitionLevel: 0
           - NumRepartitions: 0
           - PartitionsCreated: 32
           - PeakMemoryUsage: 566.02 MB (593518592)
           - PinTime: 0ns
           - ProbeRows: 6.81K (6812)
           - ProbeRowsPartitioned: 0
           - ProbeTime: 2.759ms
           - RowsReturned: 6.57K (6571)
           - RowsReturnedRate: 1.97 K/sec
           - SpilledPartitions: 0
           - UnpinTime: 2.310us
          EXCHANGE_NODE (id=21):(Total: 1s421ms, non-child: 19.267ms, % non-child: 1.36%)
            BytesReceived(500.0ms): 0, 0, 4.65 MB, 19.02 MB, 28.86 MB, 28.86 MB, 28.86 MB, 28.86 MB
             - BytesReceived: 28.86 MB (30258960)
             - ConvertRowBatchTime: 14.783ms
             - DeserializeRowBatchTimer: 73.496ms
             - FirstBatchArrivalWaitTime: 582.224ms
             - PeakMemoryUsage: 0
             - RowsReturned: 766.00K (766000)
             - RowsReturnedRate: 538.87 K/sec
             - SendersBlockedTimer: 0ns
             - SendersBlockedTotalTimer(*): 0ns
        AGGREGATION_NODE (id=20):(Total: 3s321ms, non-child: 9.311ms, % non-child: 0.28%)
          ExecOption: Codegen Enabled
           - BuildTime: 4.122ms
           - GetNewBlockTime: 130.966us
           - GetResultsTime: 493.375us
           - HashBuckets: 32.77K (32768)
           - LargestPartitionPercent: 3
           - MaxPartitionLevel: 0
           - NumRepartitions: 0
           - PartitionsCreated: 32
           - PeakMemoryUsage: 6.35 MB (6653728)
           - PinTime: 0ns
           - RowsRepartitioned: 0
           - RowsReturned: 6.81K (6812)
           - RowsReturnedRate: 2.05 K/sec
           - SpilledPartitions: 0
           - UnpinTime: 2.445us
        EXCHANGE_NODE (id=19):(Total: 3s311ms, non-child: 424.143us, % non-child: 0.01%)
          BytesReceived(500.0ms): 0, 0, 0, 0, 0, 0, 50.50 KB, 213.54 KB
           - BytesReceived: 312.52 KB (320016)
           - ConvertRowBatchTime: 215.190us
           - DeserializeRowBatchTimer: 826.343us
           - FirstBatchArrivalWaitTime: 2s594ms
           - PeakMemoryUsage: 0
           - RowsReturned: 6.81K (6812)
           - RowsReturnedRate: 2.06 K/sec
           - SendersBlockedTimer: 0ns
           - SendersBlockedTotalTimer(*): 0ns
      Instance fa41085dab2466d2:436e4cfa82d6a299 (host=tracing027:22000):(Total: 3s526ms, non-child: 0ns, % non-child: 0.00%)
        MemoryUsage(500.0ms): 6.29 MB, 6.29 MB, 46.43 MB, 582.37 MB, 358.29 MB, 358.29 MB, 358.37 MB, 358.36 MB
        ThreadUsage(500.0ms): 1, 3, 3, 2, 1, 1, 1, 1
         - AverageThreadTokens: 1.62 
         - PeakMemoryUsage: 616.30 MB (646242304)
         - PerHostPeakMemUsage: 760.04 MB (796959592)
         - PrepareTime: 197.53ms
         - RowsProduced: 100
         - TotalCpuTime: 2s747ms
         - TotalNetworkReceiveTime: 5s732ms
         - TotalNetworkSendTime: 233.268us
         - TotalStorageWaitTime: 0ns
        BlockMgr:
           - BlockWritesOutstanding: 0
           - BlocksCreated: 872
           - BlocksRecycled: 146
           - BufferedPins: 0
           - BytesWritten: 0
           - MaxBlockSize: 8.00 MB (8388608)
           - MemoryLimit: 6871947776.00 GB (7378697739434983424)
           - PeakMemoryUsage: 544.53 MB (570984848)
           - TotalBufferWaitTime: 0ns
           - TotalEncryptionTime: 0ns
           - TotalIntegrityCheckTime: 0ns
           - TotalReadBlockTime: 0ns
        CodeGen:(Total: 614.464ms, non-child: 614.464ms, % non-child: 100.00%)
           - CodegenTime: 3.602ms
           - CompileTime: 428.465ms
           - LoadTime: 184.741ms
           - ModuleFileSize: 1.94 MB (2032752)
        DataStreamSender (dst_id=23):(Total: 100.733us, non-child: 100.733us, % non-child: 100.00%)
           - BytesSent: 7.61 KB (7797)
           - NetworkThroughput(*): 37.00 MB/sec
           - OverallThroughput: 73.82 MB/sec
           - PeakMemoryUsage: 4.00 KB (4096)
           - SerializeBatchTime: 77.430us
           - ThriftTransmitTime(*): 200.943us
           - UncompressedRowBatchSize: 12.68 KB (12982)
        SORT_NODE (id=14):(Total: 3s522ms, non-child: 0ns, % non-child: 0.00%)
           - PeakMemoryUsage: 132.00 KB (135168)
           - RowsReturned: 100
           - RowsReturnedRate: 28.00 /sec
        HASH_JOIN_NODE (id=13):(Total: 3s525ms, non-child: 276.162ms, % non-child: 7.83%)
          ExecOption: Build Side Codegen Enabled, Probe Side Codegen Enabled, Join Build-Side Prepared Asynchronously
           - BuildPartitionTime: 43.693ms
           - BuildRows: 383.00K (383000)
           - BuildRowsPartitioned: 383.00K (383000)
           - BuildTime: 21.572ms
           - GetNewBlockTime: 217.488us
           - HashBuckets: 1.05M (1048576)
           - LargestPartitionPercent: 3
           - MaxPartitionLevel: 0
           - NumRepartitions: 0
           - PartitionsCreated: 32
           - PeakMemoryUsage: 46.03 MB (48267264)
           - PinTime: 0ns
           - ProbeRows: 6.58K (6580)
           - ProbeRowsPartitioned: 0
           - ProbeTime: 4.450ms
           - RowsReturned: 6.15K (6149)
           - RowsReturnedRate: 1.74 K/sec
           - SpilledPartitions: 0
           - UnpinTime: 2.473us
          EXCHANGE_NODE (id=22):(Total: 1s034ms, non-child: 9.147ms, % non-child: 0.88%)
            BytesReceived(500.0ms): 0, 0, 3.15 MB, 7.92 MB, 7.92 MB, 7.92 MB, 7.92 MB, 7.92 MB
             - BytesReceived: 7.92 MB (8306205)
             - ConvertRowBatchTime: 7.410ms
             - DeserializeRowBatchTimer: 21.209ms
             - FirstBatchArrivalWaitTime: 531.608ms
             - PeakMemoryUsage: 0
             - RowsReturned: 383.00K (383000)
             - RowsReturnedRate: 370.23 K/sec
             - SendersBlockedTimer: 0ns
             - SendersBlockedTotalTimer(*): 0ns
        HASH_JOIN_NODE (id=12):(Total: 3s327ms, non-child: 230.867ms, % non-child: 6.94%)
          ExecOption: Build Side Codegen Enabled, Probe Side Codegen Enabled, Join Build-Side Prepared Asynchronously
           - BuildPartitionTime: 130.100ms
           - BuildRows: 766.00K (766000)
           - BuildRowsPartitioned: 766.00K (766000)
           - BuildTime: 57.280ms
           - GetNewBlockTime: 370.72us
           - HashBuckets: 2.10M (2097152)
           - LargestPartitionPercent: 3
           - MaxPartitionLevel: 0
           - NumRepartitions: 0
           - PartitionsCreated: 32
           - PeakMemoryUsage: 566.02 MB (593518592)
           - PinTime: 0ns
           - ProbeRows: 6.80K (6800)
           - ProbeRowsPartitioned: 0
           - ProbeTime: 2.729ms
           - RowsReturned: 6.58K (6580)
           - RowsReturnedRate: 1.98 K/sec
           - SpilledPartitions: 0
           - UnpinTime: 2.319us
          EXCHANGE_NODE (id=21):(Total: 1s414ms, non-child: 18.749ms, % non-child: 1.33%)
            BytesReceived(500.0ms): 0, 0, 4.65 MB, 19.02 MB, 28.86 MB, 28.86 MB, 28.86 MB, 28.86 MB
             - BytesReceived: 28.86 MB (30258960)
             - ConvertRowBatchTime: 14.750ms
             - DeserializeRowBatchTimer: 68.558ms
             - FirstBatchArrivalWaitTime: 579.205ms
             - PeakMemoryUsage: 0
             - RowsReturned: 766.00K (766000)
             - RowsReturnedRate: 541.56 K/sec
             - SendersBlockedTimer: 0ns
             - SendersBlockedTotalTimer(*): 0ns
        AGGREGATION_NODE (id=20):(Total: 3s317ms, non-child: 9.343ms, % non-child: 0.28%)
          ExecOption: Codegen Enabled
           - BuildTime: 4.265ms
           - GetNewBlockTime: 113.587us
           - GetResultsTime: 534.403us
           - HashBuckets: 32.77K (32768)
           - LargestPartitionPercent: 3
           - MaxPartitionLevel: 0
           - NumRepartitions: 0
           - PartitionsCreated: 32
           - PeakMemoryUsage: 6.35 MB (6653688)
           - PinTime: 0ns
           - RowsRepartitioned: 0
           - RowsReturned: 6.80K (6800)
           - RowsReturnedRate: 2.05 K/sec
           - SpilledPartitions: 0
           - UnpinTime: 2.481us
        EXCHANGE_NODE (id=19):(Total: 3s307ms, non-child: 424.400us, % non-child: 0.01%)
          BytesReceived(500.0ms): 0, 0, 0, 0, 0, 0, 53.12 KB, 215.79 KB
           - BytesReceived: 312.55 KB (320055)
           - ConvertRowBatchTime: 227.977us
           - DeserializeRowBatchTimer: 810.431us
           - FirstBatchArrivalWaitTime: 2s591ms
           - PeakMemoryUsage: 0
           - RowsReturned: 6.80K (6800)
           - RowsReturnedRate: 2.06 K/sec
           - SendersBlockedTimer: 0ns
           - SendersBlockedTotalTimer(*): 0ns
      Instance fa41085dab2466d2:436e4cfa82d6a298 (host=tracing024:22000):(Total: 3s524ms, non-child: 0ns, % non-child: 0.00%)
        MemoryUsage(500.0ms): 0, 6.29 MB, 6.29 MB, 46.49 MB, 582.37 MB, 358.29 MB, 358.29 MB, 358.39 MB
        ThreadUsage(500.0ms): 1, 1, 3, 3, 2, 1, 1, 1
         - AverageThreadTokens: 1.62 
         - PeakMemoryUsage: 616.30 MB (646242304)
         - PerHostPeakMemUsage: 759.81 MB (796721552)
         - PrepareTime: 209.178ms
         - RowsProduced: 100
         - TotalCpuTime: 2s719ms
         - TotalNetworkReceiveTime: 5s725ms
         - TotalNetworkSendTime: 311.303us
         - TotalStorageWaitTime: 0ns
        CodeGen:(Total: 627.433ms, non-child: 627.433ms, % non-child: 100.00%)
           - CodegenTime: 4.55ms
           - CompileTime: 430.361ms
           - LoadTime: 195.653ms
           - ModuleFileSize: 1.94 MB (2032752)
        DataStreamSender (dst_id=23):(Total: 123.542us, non-child: 123.542us, % non-child: 100.00%)
           - BytesSent: 7.84 KB (8031)
           - NetworkThroughput(*): 26.99 MB/sec
           - OverallThroughput: 61.99 MB/sec
           - PeakMemoryUsage: 4.00 KB (4096)
           - SerializeBatchTime: 93.180us
           - ThriftTransmitTime(*): 283.801us
           - UncompressedRowBatchSize: 12.70 KB (13008)
        SORT_NODE (id=14):(Total: 3s523ms, non-child: 0ns, % non-child: 0.00%)
           - PeakMemoryUsage: 132.00 KB (135168)
           - RowsReturned: 100
           - RowsReturnedRate: 28.00 /sec
        HASH_JOIN_NODE (id=13):(Total: 3s527ms, non-child: 278.956ms, % non-child: 7.91%)
          ExecOption: Build Side Codegen Enabled, Probe Side Codegen Enabled, Join Build-Side Prepared Asynchronously
           - BuildPartitionTime: 36.8ms
           - BuildRows: 383.00K (383000)
           - BuildRowsPartitioned: 383.00K (383000)
           - BuildTime: 21.364ms
           - GetNewBlockTime: 164.686us
           - HashBuckets: 1.05M (1048576)
           - LargestPartitionPercent: 3
           - MaxPartitionLevel: 0
           - NumRepartitions: 0
           - PartitionsCreated: 32
           - PeakMemoryUsage: 46.03 MB (48267264)
           - PinTime: 0ns
           - ProbeRows: 6.49K (6491)
           - ProbeRowsPartitioned: 0
           - ProbeTime: 4.261ms
           - RowsReturned: 6.10K (6099)
           - RowsReturnedRate: 1.73 K/sec
           - SpilledPartitions: 0
           - UnpinTime: 2.479us
          EXCHANGE_NODE (id=22):(Total: 1s031ms, non-child: 9.4ms, % non-child: 0.87%)
            BytesReceived(500.0ms): 0, 0, 4.71 MB, 7.92 MB, 7.92 MB, 7.92 MB, 7.92 MB
             - BytesReceived: 7.92 MB (8306205)
             - ConvertRowBatchTime: 7.476ms
             - DeserializeRowBatchTimer: 20.543ms
             - FirstBatchArrivalWaitTime: 520.984ms
             - PeakMemoryUsage: 0
             - RowsReturned: 383.00K (383000)
             - RowsReturnedRate: 371.36 K/sec
             - SendersBlockedTimer: 0ns
             - SendersBlockedTotalTimer(*): 0ns
        HASH_JOIN_NODE (id=12):(Total: 3s317ms, non-child: 208.364ms, % non-child: 6.28%)
          ExecOption: Build Side Codegen Enabled, Probe Side Codegen Enabled, Join Build-Side Prepared Asynchronously
           - BuildPartitionTime: 112.852ms
           - BuildRows: 766.00K (766000)
           - BuildRowsPartitioned: 766.00K (766000)
           - BuildTime: 53.387ms
           - GetNewBlockTime: 366.882us
           - HashBuckets: 2.10M (2097152)
           - LargestPartitionPercent: 3
           - MaxPartitionLevel: 0
           - NumRepartitions: 0
           - PartitionsCreated: 32
           - PeakMemoryUsage: 566.02 MB (593518592)
           - PinTime: 0ns
           - ProbeRows: 6.73K (6728)
           - ProbeRowsPartitioned: 0
           - ProbeTime: 2.953ms
           - RowsReturned: 6.49K (6491)
           - RowsReturnedRate: 1.96 K/sec
           - SpilledPartitions: 0
           - UnpinTime: 2.235us
          EXCHANGE_NODE (id=21):(Total: 1s421ms, non-child: 17.918ms, % non-child: 1.26%)
            BytesReceived(500.0ms): 0, 0, 9.05 MB, 23.15 MB, 28.86 MB, 28.86 MB, 28.86 MB
             - BytesReceived: 28.86 MB (30258960)
             - ConvertRowBatchTime: 14.963ms
             - DeserializeRowBatchTimer: 65.700ms
             - FirstBatchArrivalWaitTime: 568.331ms
             - PeakMemoryUsage: 0
             - RowsReturned: 766.00K (766000)
             - RowsReturnedRate: 538.87 K/sec
             - SendersBlockedTimer: 0ns
             - SendersBlockedTotalTimer(*): 0ns
        AGGREGATION_NODE (id=20):(Total: 3s306ms, non-child: 9.353ms, % non-child: 0.28%)
          ExecOption: Codegen Enabled
           - BuildTime: 3.736ms
           - GetNewBlockTime: 147.172us
           - GetResultsTime: 462.317us
           - HashBuckets: 32.77K (32768)
           - LargestPartitionPercent: 3
           - MaxPartitionLevel: 0
           - NumRepartitions: 0
           - PartitionsCreated: 32
           - PeakMemoryUsage: 6.34 MB (6653152)
           - PinTime: 0ns
           - RowsRepartitioned: 0
           - RowsReturned: 6.73K (6728)
           - RowsReturnedRate: 2.03 K/sec
           - SpilledPartitions: 0
           - UnpinTime: 2.591us
        EXCHANGE_NODE (id=19):(Total: 3s296ms, non-child: 483.372us, % non-child: 0.01%)
          BytesReceived(500.0ms): 0, 0, 0, 0, 0, 0, 143.87 KB
